seasons,league.id,league.name,league.type,league.logo,country.name,country.code,country.flag,get
"{""year"": 2020, ""start"": ""2020-08-09"", ""end"": ""2021-06-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",652,Second League - Group 2,League,https://media-2.api-sports.io/football/leagues/652.png,Russia,RU,https://media-2.api-sports.io/flags/ru.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-09"", ""end"": ""2021-06-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",653,Second League - Group 4,League,https://media-3.api-sports.io/football/leagues/653.png,Russia,RU,https://media-2.api-sports.io/flags/ru.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-09"", ""end"": ""2020-08-09"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",654,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/654.png,Armenia,AM,https://media-3.api-sports.io/flags/am.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-02"", ""end"": ""2020-08-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",656,Super Cup,Cup,https://media-3.api-sports.io/football/leagues/656.png,Bulgaria,BG,https://media-1.api-sports.io/flags/bg.svg,leagues
"{""year"": 2020, ""start"": ""2020-07-22"", ""end"": ""2021-05-22"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",657,Cup,Cup,https://media-2.api-sports.io/football/leagues/657.png,Estonia,EE,https://media-3.api-sports.io/flags/ee.svg,leagues
"{""year"": 2020, ""start"": ""2020-07-23"", ""end"": ""2020-11-08"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",658,Cup,Cup,https://media-2.api-sports.io/football/leagues/658.png,Latvia,LV,https://media-2.api-sports.io/flags/lv.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-08"", ""end"": ""2020-08-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",659,Super Cup,Cup,https://media-3.api-sports.io/football/leagues/659.png,Israel,IL,https://media-1.api-sports.io/flags/il.svg,leagues
"{""year"": 2020, ""start"": ""2020-06-15"", ""end"": ""2020-11-16"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",660,WK-League,League,https://media-3.api-sports.io/football/leagues/660.png,South-Korea,KR,https://media-2.api-sports.io/flags/kr.svg,leagues
"{""year"": 2020, ""start"": ""2020-06-16"", ""end"": ""2020-10-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",661,Cup,Cup,https://media-3.api-sports.io/football/leagues/661.png,Lithuania,LT,https://media-2.api-sports.io/flags/lt.svg,leagues
"{""year"": 2020, ""start"": ""2020-07-04"", ""end"": ""2020-07-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",662,Copa por México,Cup,https://media-2.api-sports.io/football/leagues/662.png,Mexico,MX,https://media-2.api-sports.io/flags/mx.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-07"", ""end"": ""2020-08-07"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",663,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/663.png,Russia,RU,https://media-2.api-sports.io/flags/ru.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-14"", ""end"": ""2020-12-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",666,Friendlies Women,Cup,https://media-2.api-sports.io/football/leagues/666.png,World,,,leagues
"{""year"": 2020, ""start"": ""2020-01-07"", ""end"": ""2020-09-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",667,Friendlies Clubs,Cup,https://media-1.api-sports.io/football/leagues/667.png,World,,,leagues
"{""year"": 2020, ""start"": ""2020-08-15"", ""end"": ""2021-06-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",668,1. Liga U19,League,https://media-2.api-sports.io/football/leagues/668.png,Czech-Republic,CZ,https://media-3.api-sports.io/flags/cz.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-22"", ""end"": ""2021-06-19"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",669,1. Liga Women,League,https://media-3.api-sports.io/football/leagues/669.png,Czech-Republic,CZ,https://media-2.api-sports.io/flags/cz.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-29"", ""end"": ""2020-08-29"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",670,Community Shield Women,Cup,https://media-2.api-sports.io/football/leagues/670.png,England,GB,https://media-3.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-06-12"", ""end"": ""2020-11-18"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",671,Úrvalsdeild Women,League,https://media-2.api-sports.io/football/leagues/671.png,Iceland,IS,https://media-1.api-sports.io/flags/is.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-20"", ""end"": ""2020-11-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",672,David Kipiani Cup,Cup,https://media-1.api-sports.io/football/leagues/672.png,Georgia,GE,https://media-3.api-sports.io/flags/ge.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-13"", ""end"": ""2021-06-01"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",673,Liga MX Femenil,League,https://media-1.api-sports.io/football/leagues/673.png,Mexico,MX,https://media-2.api-sports.io/flags/mx.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-08"", ""end"": ""2021-05-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",674,Cupa,Cup,https://media-2.api-sports.io/football/leagues/674.png,Moldova,MD,https://media-2.api-sports.io/flags/md.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-29"", ""end"": ""2020-12-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",675,U21 Divisie 1,League,https://media-1.api-sports.io/football/leagues/675.png,Netherlands,NL,https://media-1.api-sports.io/flags/nl.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-15"", ""end"": ""2021-06-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",676,Central Youth League,League,https://media-3.api-sports.io/football/leagues/676.png,Poland,PL,https://media-2.api-sports.io/flags/pl.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-25"", ""end"": ""2020-08-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",678,Super Cup,Cup,https://media-3.api-sports.io/football/leagues/678.png,Ukraine,UA,https://media-3.api-sports.io/flags/ua.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-20"", ""end"": ""2021-05-14"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",679,U21 League,League,https://media-2.api-sports.io/football/leagues/679.png,Ukraine,UA,https://media-2.api-sports.io/flags/ua.svg,leagues
"{""year"": 2020, ""start"": ""2020-07-25"", ""end"": ""2021-05-19"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",680,Cup,Cup,https://media-1.api-sports.io/football/leagues/680.png,Slovakia,SK,https://media-1.api-sports.io/flags/sk.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-20"", ""end"": ""2021-04-11"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",681,Campeonato de Portugal Prio - Group E,League,https://media-2.api-sports.io/football/leagues/681.png,Portugal,PT,https://media-2.api-sports.io/flags/pt.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-20"", ""end"": ""2021-04-03"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",682,Campeonato de Portugal Prio - Group F,League,https://media-2.api-sports.io/football/leagues/682.png,Portugal,PT,https://media-2.api-sports.io/flags/pt.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-20"", ""end"": ""2021-04-11"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",683,Campeonato de Portugal Prio - Group G,League,https://media-3.api-sports.io/football/leagues/683.png,Portugal,PT,https://media-3.api-sports.io/flags/pt.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-20"", ""end"": ""2021-04-10"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",684,Campeonato de Portugal Prio - Group H,League,https://media-1.api-sports.io/football/leagues/684.png,Portugal,PT,https://media-3.api-sports.io/flags/pt.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-22"", ""end"": ""2021-06-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",685,3. liga - CFL B,League,https://media-3.api-sports.io/football/leagues/685.png,Czech-Republic,CZ,https://media-3.api-sports.io/flags/cz.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-07"", ""end"": ""2021-06-27"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",686,4. liga - Divizie F,League,https://media-2.api-sports.io/football/leagues/686.png,Czech-Republic,CZ,https://media-3.api-sports.io/flags/cz.svg,leagues
"{""year"": 2020, ""start"": ""2020-07-31"", ""end"": ""2020-11-21"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",687,Regionalliga - Tirol,League,https://media-1.api-sports.io/football/leagues/687.png,Austria,AT,https://media-3.api-sports.io/flags/at.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-07"", ""end"": ""2021-03-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",688,Regionalliga - Salzburg,League,https://media-3.api-sports.io/football/leagues/688.png,Austria,AT,https://media-3.api-sports.io/flags/at.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-20"", ""end"": ""2021-05-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",689,Third Amateur Division - ACFF A,League,https://media-2.api-sports.io/football/leagues/689.png,Belgium,BE,https://media-1.api-sports.io/flags/be.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-19"", ""end"": ""2021-05-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",690,Third Amateur Division - ACFF B,League,https://media-2.api-sports.io/football/leagues/690.png,Belgium,BE,https://media-1.api-sports.io/flags/be.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-13"", ""end"": ""2021-05-09"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",691,Provincial - Brabant ACFF,League,https://media-1.api-sports.io/football/leagues/691.png,Belgium,BE,https://media-3.api-sports.io/flags/be.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-17"", ""end"": ""2021-05-23"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",692,Primera División RFEF - Group 5,League,https://media-1.api-sports.io/football/leagues/692.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-11"", ""end"": ""2021-06-23"", ""current"": true, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",693,Gamma Ethniki - Group 9,League,https://media-1.api-sports.io/football/leagues/693.png,Greece,GR,https://media-1.api-sports.io/flags/gr.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-18"", ""end"": ""2021-06-06"", ""current"": true, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",694,Gamma Ethniki - Group 10,League,https://media-1.api-sports.io/football/leagues/694.png,Greece,GR,https://media-1.api-sports.io/flags/gr.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-12"", ""end"": ""2021-05-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",695,U18 Premier League - North,League,https://media-2.api-sports.io/football/leagues/695.png,England,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-12"", ""end"": ""2021-05-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",696,U18 Premier League - South,League,https://media-3.api-sports.io/football/leagues/696.png,England,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-07"", ""end"": ""2021-03-14"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",697,WSL Cup,Cup,https://media-2.api-sports.io/football/leagues/697.png,England,GB,https://media-3.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-06"", ""end"": ""2021-05-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",699,Women's Championship,League,https://media-3.api-sports.io/football/leagues/699.png,England,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-18"", ""end"": ""2020-10-03"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",700,Kakkosen Cup,Cup,https://media-2.api-sports.io/football/leagues/700.png,Finland,FI,https://media-3.api-sports.io/flags/fi.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-12"", ""end"": ""2021-04-06"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",701,Liga Revelação U23,League,https://media-3.api-sports.io/football/leagues/701.png,Portugal,PT,https://media-2.api-sports.io/flags/pt.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-11"", ""end"": ""2021-05-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",702,Premier League 2 Division One,League,https://media-3.api-sports.io/football/leagues/702.png,England,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-13"", ""end"": ""2021-05-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",703,Professional Development League,League,https://media-3.api-sports.io/football/leagues/703.png,England,GB,https://media-3.api-sports.io/flags/gb.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-23"", ""end"": ""2021-04-28"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",704,Coppa Italia Primavera,Cup,https://media-1.api-sports.io/football/leagues/704.png,Italy,IT,https://media-3.api-sports.io/flags/it.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-18"", ""end"": ""2021-06-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",705,Campionato Primavera - 1,League,https://media-2.api-sports.io/football/leagues/705.png,Italy,IT,https://media-2.api-sports.io/flags/it.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-03"", ""end"": ""2021-06-19"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",706,Campionato Primavera - 2,League,https://media-1.api-sports.io/football/leagues/706.png,Italy,IT,https://media-2.api-sports.io/flags/it.svg,leagues
"{""year"": 2020, ""start"": ""2020-11-01"", ""end"": ""2021-05-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",707,Cup,Cup,https://media-1.api-sports.io/football/leagues/707.png,Albania,AL,https://media-2.api-sports.io/flags/al.svg,leagues
"{""year"": 2020, ""start"": ""2020-08-31"", ""end"": ""2020-08-31"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",708,Super Cup,Cup,https://media-3.api-sports.io/football/leagues/708.png,Albania,AL,https://media-1.api-sports.io/flags/al.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-18"", ""end"": ""2021-05-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",709,Cup,Cup,https://media-2.api-sports.io/football/leagues/709.png,Armenia,AM,https://media-1.api-sports.io/flags/am.svg,leagues
"{""year"": 2020, ""start"": ""2020-11-07"", ""end"": ""2020-12-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",710,Nacional B,League,https://media-2.api-sports.io/football/leagues/710.png,Bolivia,BO,https://media-3.api-sports.io/flags/bo.svg,leagues
"{""year"": 2020, ""start"": ""2020-09-16"", ""end"": ""2021-02-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",711,Segunda División,League,https://media-3.api-sports.io/football/leagues/711.png,Chile,CL,https://media-1.api-sports.io/flags/cl.svg,leagues
"{""year"": 2020, ""start"": ""2020-10-16"", ""end"": ""2020-12-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",712,Liga Femenina,League,https://media-3.api-sports.io/football/leagues/712.png,Colombia,CO,https://media-3.api-sports.io/flags/co.svg,leagues
